date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,26.5438257781499,19.1151391902003,37.0081056442277,14.2237358499023,49.374412971088,11.993617816524,58.2504373767253,10.2116002462888,68.167192128468
2026-10-11,31.284002593738,22.5287066379912,43.6169858346637,16.7638000995047,58.1916591964411,14.1354292337655,68.6527574890848,12.0351802811366,80.3404389848833
2026-10-18,36.8691742937934,26.550784515537,51.4039802959876,19.7566620781021,68.5806881306187,16.659044908838,80.9094192480745,14.1838359114338,94.6837169859603
2026-10-25,43.4490144759678,31.2891580259249,60.5777679262731,23.2825256618987,80.8199090008018,19.6320936734877,95.3488814297512,16.7151476442038,111.581402859189
2026-11-01,51.1990984340807,36.870265091396,71.3831404551109,27.4354743723105,95.2359110159847,23.1339078360903,112.356444093836,19.6966605548473,131.484391471303
2026-11-08,60.3249956030121,43.4421434663353,84.1067082387791,32.3256643475289,112.211075761129,27.2573723205189,132.383229455833,23.2074586800587,154.920605634947
2026-11-15,71.0667549252128,51.1776608068883,99.0831538771507,38.081727864491,132.191920468411,32.1109513435402,155.956025025821,27.3398905705081,182.506514977261
2026-11-22,83.7036420360372,60.2779260841378,116.701836923079,44.853311800118,155.697909698964,37.8208288745534,183.687679363749,32.2013917200313,214.959301504304
2026-11-29,98.5588328284911,70.9756695845673,137.413337774808,52.8135927180893,183.330185885568,44.5330293857133,216.287402109347,37.9162902136674,253.108913143476
2026-12-06,116.003510740364,83.5381935101183,161.73517022232,62.1614724351631,215.779190733899,52.4152691787273,254.569755480547,44.62738298342,297.908585985541
2026-12-13,136.45939728263,98.2691943003747,190.255309577126,73.1229340264408,253.829372281539,61.6580997841056,299.460207519172,52.49690932069,350.441342933962
2026-12-20,160.398084218195,115.508281711076,223.631261578165,85.9506839676444,298.357942677564,72.4746062114091,351.993666556904,61.7062939606491,411.918278673315
2026-12-27,188.334522025577,135.626289628611,262.580983835234,100.920662872739,350.322766014305,85.0974647630441,413.30019164596,72.4536420474921,483.661837394544
2027-01-03,220.810529215669,159.01340055109,307.859894081209,118.323208820417,410.731683856721,99.7714918494216,484.568803747453,84.9473950502645,567.063463075605
2027-01-10,258.362132531633,186.055626121705,360.215335012835,138.44555632114,480.581764449666,116.738886916493,566.97581378565,99.3937663034049,663.499725857229
2027-01-17,301.462008660903,217.09335738837,420.306324999597,161.540993216709,560.752238020248,136.21322518839,661.558510959593,115.974597920337,774.184506618395
2027-01-24,350.42581129507,252.353907636708,488.572956787091,187.778665234901,651.830254885634,158.33713229003,769.00959743469,134.811324141237,899.92843552299
2027-01-31,405.270262916521,291.849319312339,565.038545303618,217.167533260792,753.846920688175,183.118164142869,889.365770705914,155.910378225076,1040.77445757372
2027-02-07,465.514858581062,335.233563965308,649.033157816574,249.450114614304,865.908443788806,210.339208386849,1021.57256246131,179.086906471883,1195.48858814743
2027-02-14,529.93349091137,381.623678703395,738.84732291327,283.96938918069,985.734130646934,239.446258097403,1162.93927952061,203.869216575472,1360.92206120496
2027-02-21,596.294127017003,429.412298419005,831.369081160984,319.529303063752,1109.1721564797,269.430786859928,1308.56772472133,229.398629466585,1531.34279365656
2027-02-28,661.176292653763,476.136219735924,921.829516682982,354.296965913113,1229.86006587839,298.747280430206,1450.95166582606,254.359264159324,1697.96666647872
2027-03-07,720.012825156567,518.506468759546,1003.86097020451,385.825024590056,1339.30243782055,325.332102467013,1580.06846235204,276.994100404029,1849.06475041028
2027-03-14,767.518060925784,552.716653891915,1070.09402939857,411.281111090778,1427.66736112746,346.796967662477,1684.31872319873,295.269705485806,1971.06293412553
2027-03-21,798.570700584361,575.078747972018,1113.38844289502,427.92093338457,1485.42866001329,360.827857383196,1752.46375462457,307.215878785605,2050.80921001636
2027-03-28,809.388556917074,582.869065436714,1128.47098500297,433.717774134834,1505.55105346543,365.715820238777,1776.20354511768,311.377585742044,2078.59054407172
2027-04-04,798.570700584361,575.078747972018,1113.38844289502,427.92093338457,1485.42866001329,360.827857383196,1752.46375462457,307.215878785605,2050.80921001636
2027-04-11,767.518060925784,552.716653891915,1070.09402939857,411.281111090778,1427.66736112746,346.796967662477,1684.31872319873,295.269705485806,1971.06293412553
2027-04-18,720.012825156567,518.506468759546,1003.86097020451,385.825024590056,1339.30243782055,325.332102467013,1580.06846235204,276.994100404029,1849.06475041028
2027-04-25,661.176292653763,476.136219735924,921.829516682983,354.296965913113,1229.86006587839,298.747280430206,1450.95166582606,254.359264159324,1697.96666647872
