date,pred,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95
2026-10-04,1.01706006545418,0.485854600557907,2.15092944575662,0.25374462721558,4.15160493704269,0.171463620815123,6.30919493684326,0.119036709076646,9.10357696700605
2026-10-11,1.24723724304459,0.595811371523832,2.63771964216382,0.311171149114392,5.09118042460463,0.210268617333232,7.73706801214856,0.145976645719107,11.1638639878191
2026-10-18,1.52949283644713,0.730646258120803,3.23464787452727,0.381590628514023,6.24333825173805,0.257853384137056,9.48800251570289,0.179011840097827,13.6902983707879
2026-10-25,1.87559761018722,0.895982212513608,3.96660754381391,0.467939733914198,7.65612628284783,0.316202325072392,11.6350167976206,0.219519942481475,16.7882387515107
2026-11-01,2.29997248818404,1.09870818105695,4.86409674049681,0.573816317682013,9.38841024373828,0.387746627750146,14.2675691143663,0.269188777791595,20.5867650096257
2026-11-08,2.82027655819127,1.34725999691173,5.96446178572725,0.703626116303667,11.512273935939,0.475463393749061,17.4952052349947,0.330085165641793,25.2439414227435
2026-11-15,3.45811819617494,1.6519600876614,7.31340115270165,0.862760167624879,14.1159220224676,0.582995525301674,21.4519698053126,0.404738150334224,30.9531818514811
2026-11-22,4.23990879632943,2.0254253063438,8.96677097755766,1.05780780653523,17.307164925005,0.714795653509299,26.3017023468845,0.49623892141984,37.9508913696599
2026-11-29,5.19787598893099,2.48305095060815,10.9927278631181,1.2968094510083,21.2175547450532,0.876296954213904,32.2443226173251,0.608359400714993,46.525535450116
2026-12-06,6.37124422369702,3.04357473319812,13.4742256355694,1.58955114388398,26.0072043654503,1.07411217960336,39.5231541999343,0.745690417776653,57.0282072181422
2026-12-13,7.8075690287217,3.72971416401438,16.5118371019272,1.9478974349152,31.8702338504144,1.31625859759897,48.4332013990418,0.913797871566948,69.8845702357217
2026-12-20,9.56416592669949,4.5688491504295,20.2267759934645,2.38614787870425,39.0406032334476,1.61239888927916,59.3300133290696,1.11938997080658,85.6076485512622
2026-12-27,11.7094860384456,5.59367912986222,24.7638061607712,2.92138023174134,47.7977276845829,1.97407305844756,72.6382172854331,1.37047823460952,104.810139554019
2027-01-03,14.3241237367928,6.8427044310049,30.2933726105647,3.57370185030242,58.4705907196571,2.41486830949119,88.8577695895783,1.67649542829414,128.213433357625
2027-01-10,17.5008417355214,8.36023825892897,37.0116545650126,4.36625594984466,71.4378466124784,2.95042327706071,108.564111224777,2.04829849979153,156.647837367957
2027-01-17,21.3424828502762,10.1954091329938,45.1361491493765,5.32470061370449,87.1192962732118,3.59807597504954,132.395213726629,2.49792417214523,191.033884717252
2027-01-24,25.9558033480058,12.3992150475138,54.8926298512787,6.47567028568707,105.950715188457,4.37582417634983,161.013325198062,3.03786719873564,232.327137349085
2027-01-31,31.438046470565,15.0181095778805,66.4867515375368,7.84342602076035,128.329046996738,5.30006187666995,195.021680973931,3.67950892849532,281.398007313653
2027-02-07,37.8516390026594,18.0819143064934,80.0505374917185,9.44354257380009,154.50911573096,6.38131345200799,234.807537193147,4.43015579224583,338.805268923972
